id,name,image_url,image_path
swsh4-84,Quagsire,https://images.pokemontcg.io/swsh4/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/swsh4-84.jpg
base4-88,Poliwag,https://images.pokemontcg.io/base4/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/base4-88.jpg
sm1-84,Krokorok,https://images.pokemontcg.io/sm1/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm1-84.jpg
xy8-84,Gallade,https://images.pokemontcg.io/xy8/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy8-84.jpg
ecard2-63,Tyrogue,https://images.pokemontcg.io/ecard2/63.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ecard2-63.jpg
bw4-91,Skyarrow Bridge,https://images.pokemontcg.io/bw4/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw4-91.jpg
dp6-86,Buneary,https://images.pokemontcg.io/dp6/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp6-86.jpg
ex1-76,Treecko,https://images.pokemontcg.io/ex1/76.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex1-76.jpg
dp1-88,Marill,https://images.pokemontcg.io/dp1/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp1-88.jpg
bw3-83,Durant,https://images.pokemontcg.io/bw3/83.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw3-83.jpg
bw10-96,Virizion-EX,https://images.pokemontcg.io/bw10/96.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw10-96.jpg
sm10-79,Espurr,https://images.pokemontcg.io/sm10/79.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm10-79.jpg
hgss1-95,Poké Ball,https://images.pokemontcg.io/hgss1/95.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/hgss1-95.jpg
swsh2-84,Hattrem,https://images.pokemontcg.io/swsh2/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/swsh2-84.jpg
ex11-84,Staryu,https://images.pokemontcg.io/ex11/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex11-84.jpg
sm2-85,Metagross-GX,https://images.pokemontcg.io/sm2/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm2-85.jpg
col1-88,Grass Energy,https://images.pokemontcg.io/col1/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/col1-88.jpg
ex15-77,Mr. Stone's Project,https://images.pokemontcg.io/ex15/77.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex15-77.jpg
bw8-84,Liepard,https://images.pokemontcg.io/bw8/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw8-84.jpg
hgss3-86,Umbreon,https://images.pokemontcg.io/hgss3/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/hgss3-86.jpg
xyp-XY80,Black Kyurem,https://images.pokemontcg.io/xyp/XY80.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xyp-XY80.jpg
pl2-86,Weedle,https://images.pokemontcg.io/pl2/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/pl2-86.jpg
sm6-81,Empoleon,https://images.pokemontcg.io/sm6/81.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm6-81.jpg
xy9-79,Ferroseed,https://images.pokemontcg.io/xy9/79.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy9-79.jpg
bw7-90,Purrloin,https://images.pokemontcg.io/bw7/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw7-90.jpg
bw5-82,Blissey,https://images.pokemontcg.io/bw5/82.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw5-82.jpg
base1-90,Super Potion,https://images.pokemontcg.io/base1/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/base1-90.jpg
hgss2-88,Tyranitar,https://images.pokemontcg.io/hgss2/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/hgss2-88.jpg
xy7-89,Hoopa-EX,https://images.pokemontcg.io/xy7/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy7-89.jpg
xy11-90,Aipom,https://images.pokemontcg.io/xy11/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy11-90.jpg
sm4-79,Swablu,https://images.pokemontcg.io/sm4/79.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm4-79.jpg
bw2-80,Pidove,https://images.pokemontcg.io/bw2/80.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw2-80.jpg
xy10-84,Audino-EX,https://images.pokemontcg.io/xy10/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy10-84.jpg
neo4-88,Unown [T],https://images.pokemontcg.io/neo4/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/neo4-88.jpg
ex2-81,Spearow,https://images.pokemontcg.io/ex2/81.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex2-81.jpg
ex8-87,Lady Outing,https://images.pokemontcg.io/ex8/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex8-87.jpg
gym1-90,Misty's Staryu,https://images.pokemontcg.io/gym1/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/gym1-90.jpg
pl4-90,Professor Oak's Visit,https://images.pokemontcg.io/pl4/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/pl4-90.jpg
base6-83,Nidoran ♂,https://images.pokemontcg.io/base6/83.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/base6-83.jpg
bw6-87,Gible,https://images.pokemontcg.io/bw6/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw6-87.jpg
xy2-98,Trick Shovel,https://images.pokemontcg.io/xy2/98.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy2-98.jpg
sm5-87,Bronzong,https://images.pokemontcg.io/sm5/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm5-87.jpg
swsh1-89,Sinistea,https://images.pokemontcg.io/swsh1/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/swsh1-89.jpg
sm3-85,Sneasel,https://images.pokemontcg.io/sm3/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm3-85.jpg
sma-SV82,Cynthia,https://images.pokemontcg.io/sma/SV82.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sma-SV82.jpg
ex14-83,PokéNav,https://images.pokemontcg.io/ex14/83.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex14-83.jpg
g1-74,Double Colorless Energy,https://images.pokemontcg.io/g1/74.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/g1-74.jpg
bw11-91,Cobalion,https://images.pokemontcg.io/bw11/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw11-91.jpg
dp2-82,Exeggcute,https://images.pokemontcg.io/dp2/82.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp2-82.jpg
ex10-88,Pokémon Reversal,https://images.pokemontcg.io/ex10/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex10-88.jpg
sm12-89,Golett,https://images.pokemontcg.io/sm12/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm12-89.jpg
ex4-90,Cradily ex,https://images.pokemontcg.io/ex4/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex4-90.jpg
xy5-91,Sharpedo-EX,https://images.pokemontcg.io/xy5/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy5-91.jpg
xy1-90,Wigglytuff,https://images.pokemontcg.io/xy1/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy1-90.jpg
xy3-75,Vibrava,https://images.pokemontcg.io/xy3/75.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy3-75.jpg
dp4-81,Porygon,https://images.pokemontcg.io/dp4/81.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp4-81.jpg
hgss4-86,Indigo Plateau,https://images.pokemontcg.io/hgss4/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/hgss4-86.jpg
sm7-88,Sableye,https://images.pokemontcg.io/sm7/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm7-88.jpg
ex7-85,Pow! Hand Extension,https://images.pokemontcg.io/ex7/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex7-85.jpg
sm9-89,Spiritomb,https://images.pokemontcg.io/sm9/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm9-89.jpg
ecard1-80,Haunter,https://images.pokemontcg.io/ecard1/80.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ecard1-80.jpg
bw9-89,Eevee,https://images.pokemontcg.io/bw9/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw9-89.jpg
ex12-92,Registeel ★,https://images.pokemontcg.io/ex12/92.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex12-92.jpg
sm8-84,Dedenne,https://images.pokemontcg.io/sm8/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm8-84.jpg
ex3-89,Ampharos ex,https://images.pokemontcg.io/ex3/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex3-89.jpg
dp7-79,Treecko,https://images.pokemontcg.io/dp7/79.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp7-79.jpg
ex9-86,Darkness Energy,https://images.pokemontcg.io/ex9/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex9-86.jpg
sm1-85,Krookodile,https://images.pokemontcg.io/sm1/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm1-85.jpg
sm12-90,Golurk,https://images.pokemontcg.io/sm12/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm12-90.jpg
ex7-86,Rocket's Admin.,https://images.pokemontcg.io/ex7/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex7-86.jpg
ex6-86,Weedle,https://images.pokemontcg.io/ex6/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex6-86.jpg
bw11-92,Altaria,https://images.pokemontcg.io/bw11/92.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw11-92.jpg
dp3-94,Mareep,https://images.pokemontcg.io/dp3/94.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp3-94.jpg
ex4-91,Entei ex,https://images.pokemontcg.io/ex4/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex4-91.jpg
bw4-92,Double Colorless Energy,https://images.pokemontcg.io/bw4/92.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw4-92.jpg
swsh1-90,Polteageist,https://images.pokemontcg.io/swsh1/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/swsh1-90.jpg
ecard1-81,Hitmonlee,https://images.pokemontcg.io/ecard1/81.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ecard1-81.jpg
sm5-88,Heatran,https://images.pokemontcg.io/sm5/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm5-88.jpg
hgss3-87,Kyogre & Groudon LEGEND,https://images.pokemontcg.io/hgss3/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/hgss3-87.jpg
xy9-80,Ferrothorn,https://images.pokemontcg.io/xy9/80.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy9-80.jpg
pl4-91,Ultimate Zone,https://images.pokemontcg.io/pl4/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/pl4-91.jpg
pl1-89,Ralts,https://images.pokemontcg.io/pl1/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/pl1-89.jpg
ex2-82,Trapinch,https://images.pokemontcg.io/ex2/82.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex2-82.jpg
bwp-BW79,Landorus,https://images.pokemontcg.io/bwp/BW79.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bwp-BW79.jpg
ex3-90,Dragonite ex,https://images.pokemontcg.io/ex3/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex3-90.jpg
sm10-80,Meowstic,https://images.pokemontcg.io/sm10/80.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm10-80.jpg
col1-89,Fire Energy,https://images.pokemontcg.io/col1/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/col1-89.jpg
bw8-85,Scraggy,https://images.pokemontcg.io/bw8/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw8-85.jpg
ex12-93,Pikachu δ,https://images.pokemontcg.io/ex12/93.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex12-93.jpg
bw2-81,Tranquill,https://images.pokemontcg.io/bw2/81.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw2-81.jpg
bw6-88,Gabite,https://images.pokemontcg.io/bw6/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw6-88.jpg
gym1-91,Sabrina's Abra,https://images.pokemontcg.io/gym1/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/gym1-91.jpg
sm4-80,Altaria,https://images.pokemontcg.io/sm4/80.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm4-80.jpg
ex8-88,Master Ball,https://images.pokemontcg.io/ex8/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex8-88.jpg
xy6-85,Latios Spirit Link,https://images.pokemontcg.io/xy6/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy6-85.jpg
dp6-87,Chinchou,https://images.pokemontcg.io/dp6/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp6-87.jpg
ex7-87,Rocket's Hideout,https://images.pokemontcg.io/ex7/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex7-87.jpg
smp-SM83,Zorua,https://images.pokemontcg.io/smp/SM83.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/smp-SM83.jpg
base4-89,Rattata,https://images.pokemontcg.io/base4/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/base4-89.jpg
sm9-90,Zorua,https://images.pokemontcg.io/sm9/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm9-90.jpg
bw9-90,Eevee,https://images.pokemontcg.io/bw9/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw9-90.jpg
xy7-90,Machamp-EX,https://images.pokemontcg.io/xy7/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy7-90.jpg
hgss4-87,Junk Arm,https://images.pokemontcg.io/hgss4/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/hgss4-87.jpg
sm11-84,Mesprit,https://images.pokemontcg.io/sm11/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm11-84.jpg
base1-91,Bill,https://images.pokemontcg.io/base1/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/base1-91.jpg
swsh2-85,Hatterene,https://images.pokemontcg.io/swsh2/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/swsh2-85.jpg
bw1-87,Audino,https://images.pokemontcg.io/bw1/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw1-87.jpg
xy3-76,Flygon,https://images.pokemontcg.io/xy3/76.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy3-76.jpg
xy11-91,Ambipom,https://images.pokemontcg.io/xy11/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy11-91.jpg
ex15-78,Old Rod,https://images.pokemontcg.io/ex15/78.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex15-78.jpg
pl2-87,Weezing,https://images.pokemontcg.io/pl2/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/pl2-87.jpg
base6-84,Onix,https://images.pokemontcg.io/base6/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/base6-84.jpg
bw5-83,Eevee,https://images.pokemontcg.io/bw5/83.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw5-83.jpg
sm1-86,Alolan Diglett,https://images.pokemontcg.io/sm1/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm1-86.jpg
hgss1-96,Pokégear 3.0,https://images.pokemontcg.io/hgss1/96.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/hgss1-96.jpg
ecard2-64,Voltorb,https://images.pokemontcg.io/ecard2/64.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ecard2-64.jpg
ecard3-55,Farfetch'd,https://images.pokemontcg.io/ecard3/55.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ecard3-55.jpg
xy5-92,Crawdaunt,https://images.pokemontcg.io/xy5/92.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy5-92.jpg
dp5-85,Poké Ball,https://images.pokemontcg.io/dp5/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp5-85.jpg
dp1-89,Meditite,https://images.pokemontcg.io/dp1/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp1-89.jpg
ex14-84,Warp Point,https://images.pokemontcg.io/ex14/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex14-84.jpg
xy2-99,Ultra Ball,https://images.pokemontcg.io/xy2/99.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy2-99.jpg
neo1-82,Wooper,https://images.pokemontcg.io/neo1/82.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/neo1-82.jpg
bw10-97,Genesect-EX,https://images.pokemontcg.io/bw10/97.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw10-97.jpg
ex16-80,Professor Birch,https://images.pokemontcg.io/ex16/80.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex16-80.jpg
sm3-86,Weavile,https://images.pokemontcg.io/sm3/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm3-86.jpg
xy8-85,Meloetta,https://images.pokemontcg.io/xy8/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy8-85.jpg
bw3-84,Cobalion,https://images.pokemontcg.io/bw3/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw3-84.jpg
sm6-82,Dialga-GX,https://images.pokemontcg.io/sm6/82.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm6-82.jpg
hgss2-89,Ursaring,https://images.pokemontcg.io/hgss2/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/hgss2-89.jpg
ex1-77,Wingull,https://images.pokemontcg.io/ex1/77.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex1-77.jpg
dp4-82,Slowpoke,https://images.pokemontcg.io/dp4/82.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp4-82.jpg
xy1-91,Mr. Mime,https://images.pokemontcg.io/xy1/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy1-91.jpg
dp2-83,Finneon,https://images.pokemontcg.io/dp2/83.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp2-83.jpg
ex6-87,Bill's Maintenance,https://images.pokemontcg.io/ex6/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex6-87.jpg
dp7-80,Voltorb,https://images.pokemontcg.io/dp7/80.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp7-80.jpg
sm8-85,Tapu Koko,https://images.pokemontcg.io/sm8/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm8-85.jpg
sm2-86,Probopass,https://images.pokemontcg.io/sm2/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm2-86.jpg
swsh4-85,Shuckle,https://images.pokemontcg.io/swsh4/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/swsh4-85.jpg
xy10-85,M Audino-EX,https://images.pokemontcg.io/xy10/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy10-85.jpg
ex11-85,Staryu,https://images.pokemontcg.io/ex11/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex11-85.jpg
ex13-88,Mr. Stone's Project,https://images.pokemontcg.io/ex13/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex13-88.jpg
xyp-XY81,White Kyurem,https://images.pokemontcg.io/xyp/XY81.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xyp-XY81.jpg
sm7-89,Steelix,https://images.pokemontcg.io/sm7/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm7-89.jpg
xy12-85,Revive,https://images.pokemontcg.io/xy12/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy12-85.jpg
gym2-94,Sabrina's Abra,https://images.pokemontcg.io/gym2/94.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/gym2-94.jpg
ex10-89,Professor Elm's Training Method,https://images.pokemontcg.io/ex10/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex10-89.jpg
pl3-85,Staravia,https://images.pokemontcg.io/pl3/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/pl3-85.jpg
g1-75,Grass Energy,https://images.pokemontcg.io/g1/75.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/g1-75.jpg
sma-SV83,Fisherman,https://images.pokemontcg.io/sma/SV83.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sma-SV83.jpg
ex9-87,Double Rainbow Energy,https://images.pokemontcg.io/ex9/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex9-87.jpg
bw7-91,Liepard,https://images.pokemontcg.io/bw7/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw7-91.jpg
swsh3-82,Sinistea,https://images.pokemontcg.io/swsh3/82.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/swsh3-82.jpg
neo4-89,Unown [V],https://images.pokemontcg.io/neo4/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/neo4-89.jpg
sm12-91,Skrelp,https://images.pokemontcg.io/sm12/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm12-91.jpg
ex5-82,Whismur,https://images.pokemontcg.io/ex5/82.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex5-82.jpg
xy4-81,Blissey,https://images.pokemontcg.io/xy4/81.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy4-81.jpg
sm1-87,Alolan Dugtrio,https://images.pokemontcg.io/sm1/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm1-87.jpg
sm9-91,Zoroark,https://images.pokemontcg.io/sm9/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm9-91.jpg
pl2-88,Aaron's Collection,https://images.pokemontcg.io/pl2/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/pl2-88.jpg
xy4-82,Girafarig,https://images.pokemontcg.io/xy4/82.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy4-82.jpg
sma-SV84,Guzma,https://images.pokemontcg.io/sma/SV84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sma-SV84.jpg
hgss1-97,Pokémon Collector,https://images.pokemontcg.io/hgss1/97.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/hgss1-97.jpg
ex13-89,Professor Cozmo's Discovery,https://images.pokemontcg.io/ex13/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex13-89.jpg
hgss3-88,Kyogre & Groudon LEGEND,https://images.pokemontcg.io/hgss3/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/hgss3-88.jpg
ex14-85,Windstorm,https://images.pokemontcg.io/ex14/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex14-85.jpg
sm12-92,Dragalge,https://images.pokemontcg.io/sm12/92.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm12-92.jpg
bw3-85,Audino,https://images.pokemontcg.io/bw3/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw3-85.jpg
dp6-88,Chinchou,https://images.pokemontcg.io/dp6/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp6-88.jpg
sm6-83,Flabébé,https://images.pokemontcg.io/sm6/83.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm6-83.jpg
bw6-89,Gabite,https://images.pokemontcg.io/bw6/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw6-89.jpg
dp1-90,Mime Jr.,https://images.pokemontcg.io/dp1/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp1-90.jpg
pl4-92,Dome Fossil,https://images.pokemontcg.io/pl4/92.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/pl4-92.jpg
hgss4-88,Seeker,https://images.pokemontcg.io/hgss4/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/hgss4-88.jpg
base1-92,Energy Removal,https://images.pokemontcg.io/base1/92.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/base1-92.jpg
neo1-83,Arcade Game,https://images.pokemontcg.io/neo1/83.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/neo1-83.jpg
xy2-100,Charizard-EX,https://images.pokemontcg.io/xy2/100.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy2-100.jpg
xy11-92,Rufflet,https://images.pokemontcg.io/xy11/92.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy11-92.jpg
sm8-86,Zeraora-GX,https://images.pokemontcg.io/sm8/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm8-86.jpg
xy1-92,Spritzee,https://images.pokemontcg.io/xy1/92.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy1-92.jpg
sm2-87,Solgaleo,https://images.pokemontcg.io/sm2/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm2-87.jpg
ex6-88,Celio's Network,https://images.pokemontcg.io/ex6/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex6-88.jpg
base4-90,Rhyhorn,https://images.pokemontcg.io/base4/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/base4-90.jpg
pl3-86,Togekiss C,https://images.pokemontcg.io/pl3/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/pl3-86.jpg
ex1-78,Wurmple,https://images.pokemontcg.io/ex1/78.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/ex1-78.jpg
swsh4-86,Phanpy,https://images.pokemontcg.io/swsh4/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/swsh4-86.jpg
sm10-81,Marshadow,https://images.pokemontcg.io/sm10/81.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm10-81.jpg
neo4-90,Venonat,https://images.pokemontcg.io/neo4/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/neo4-90.jpg
dp7-81,Voltorb,https://images.pokemontcg.io/dp7/81.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/dp7-81.jpg
bw7-92,Vullaby,https://images.pokemontcg.io/bw7/92.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/bw7-92.jpg
swsh1-91,Indeedee V,https://images.pokemontcg.io/swsh1/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/swsh1-91.jpg
xy9-81,Clefairy,https://images.pokemontcg.io/xy9/81.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/xy9-81.jpg
sm12-93,Phantump,https://images.pokemontcg.io/sm12/93.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sm12-93.jpg
